软件工程师（设计插件开发方向）, 1、工作职责: 主要负责设计软件插件或BIM技术在幕墙中的高级应用 （1）根据幕墙设计需求进行Catia相关插件开发，实现快速建模、自动生成加工图、自动标注等； （2）根据Catia输出方式开发对接程序，与公司现有项目管理平台对接； （3）根据公司或目前市场上的主流加工设备型号，开发Catia输出文件与加工中心之间的对接程序； （4）根据幕墙设计需求进行Grasshopper插件的开发，实现异形幕墙在犀牛（Rhino）软件中快速建模等； （5）利用BIM技术开发各部门协同工作平台，同时根据各业务部门需求开发相应插件。 2、任职资格: （1）计算机科学与技术、软件工程等相关专业硕士、博士学历； （2）拥有扎实的软件开发专业知识，熟悉软件开发的常用语言； （3）有从事过Catia插件、Grasshopper插件或建筑信息模型(BIM)开发经验者优先考虑； （4）有建筑、工程、机电领域内软件实习或开发经验者优先考虑； （5）热爱开发，具有良好的合作精神及沟通协调能力。 3、薪资待遇 博士进站综合薪酬在35万元以上，具体包括： （1）公司提供具有高竞争力的薪酬（15-30万元，详细可面谈）； （2）参照公司同岗位、同资历工作人员并根据工作业绩给予绩效奖金； （3）年底按考核结果给予年终奖； （4）公司提供必要的科研经费； （5）享受入户住房补贴2-3万元； （6）在公司博士后工作站考核合格的博士后可享受深圳市政府18万/年生活补贴，为期两年； （7）在公司博士后工作站出站后留深工作，可享受深圳市政府30万元科研经费资助； （8）科研业绩优秀、符合申请条件的博士后可以申请深圳市高层次人才或其他类别的人才优惠政策（博士后出站留深工作三年后可成功申请深圳市后备级领军人才，享受160万元奖励补贴）； （9）留学回国者、出国访问学者、博士后出站留院工作者，如满足深圳市海外高层次人才标准要求，可申请孔雀人才补助（A类300万，B类200万，C类160万元）； （10）可根据有关规定，公司协助申请中国博士后科学基金。 4、福利待遇 （1）提供专门的办公场所及相应科研设备；团结、合作、开放的研究团队和氛围；可根据研究需要安排赴国内外科研机构、院所进行合作交流； （2）公租房配置； （3）解决档案、户口和家属随迁入户问题； （4）公司协助进行职称申报或评审； （5）提供五险一金和商业保险； （6）尊享公司食堂； （7）带薪假期； （8）国家注册职业资格补贴。 ,方大集团,房产 家居 物业 建筑 ,"股份制企业
",2000人以上 , 定期体检 各种活动 成长空间好 生日卡福利 有美女 五天制 年度员工活动 五险一金 ,深圳 ,https://www.shixiseng.com/intern/inn_q9kpl31ovco4?pcm=pc_SearchList
[无人系统技术] 相机软件工程师(实习生)," 岗位职责： 1.接口CMOS传感器与处理器； 2.在ISP中实现低级图像处理算法； 3.使用嵌入式h.264或h.265对信号进行编码和解码； 4.通过TCP / IP传输图像数据； 5.根据规格比较和选择不同的CMOS传感器； 6.比较并选择与CMOS传感器连接的不同处理器；； 任职资格 1.具备一定的年与CMOS传感器接口相关的项目经验； 2.可通过IO接口（如I2C）更改CMOS传感器中的不同参数； 3.熟悉CMOS传感器传输协议，如DVP和MIPI-CSI； 4. 熟悉不同的CMOS传感器和数据表内的参数； 5.熟悉不同的相机处理器，如hisilicon芯片或其他类似的平台； 6.深入了解涉及灵敏度，暗通道噪声，增益设置和白平衡的相机参数； 7.通过数据传输协议实现家庭功能，例如将相机保存到SD卡或通过TCP / IP传输； 8.能够在ISP中实现低级图像处理，如EIS，自动白平衡或角点检测。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_xtqxaev3oui0?pcm=pc_SearchList
广告投放实习生, 1、负责公司搜索引擎广告推广账户维护工作，包括推广数据统计、分析，关键词跟踪，推广效果监测等；2、监控竞价广告效果，并定期对投放数据进行分析和总结，产出优化报告； 3、制做广告素材，并对上线素材进行优化，不断调整优化投放策略； 4、监控和研究竞争对手及其他网站营销策略，提出调整方案，不断优化创意，提高ROI； 5、通过优化广告投放策略，提高公司游戏产品销售额。 任职资格： 1、全日制本科及以上学历，了解市场营销学，消费者心理学、广告学、数据统计分析者优先考虑； 2、良好的自学能力、自我升级能力及自我驱动力； 3、具备敏锐的市场洞察力、对数据敏感且有一定的数据分析能力； 4、计划性、执行力、协调能力强，责任心强，良好的团队合作精神及抗压能力； 5、经验不限，接受优秀应届生。 ,尚米网络,互联网 游戏 软件 ,"民营企业
",150-500人 , 各种福利 岗位晋升 团队融洽有爱 高薪水 注重培养 关爱员工 良好工作环境 下午茶福利 新人培训 节日礼品 ,深圳 ,https://www.shixiseng.com/intern/inn_lgbj8ojq7xgv?pcm=pc_SearchList
社区运营实习生3534," 岗位职责:1、协助海外社区运营策划；2、协助日常话题活动策划，从创意策划、内容提炼与整理、监督执行、效果评估等多角度协调资源，确保整体效果3、对社区运营活动的效果进行分析与总结，提高用户活跃度，提高 UGC 内容产品的数量和质量 任职资格:1、喜欢玩社区或者社交媒体，比如 Facebook、Twitter、VK、Instagram 等2、熟练使用 Word, Excel, PowerPoint 及 photoshop，会熟练使用 PS 者优先3、对科技产品和手机系统感兴趣且拥有相关专业知识，可以生产优质内容4、本科学历以上，英文四级以上，西班牙语专业优先5、实习时长半年以上优先，每周至少三天 ",realme,互联网 游戏 软件 ,"民营企业
",500-2000人 , 就业创业平台 工作氛围好 管住宿 能学到很多 锻炼机会 ,深圳 ,https://www.shixiseng.com/intern/inn_muas3oiibfqv?pcm=pc_SearchList
英语网站编辑实习生, 【职位描述】： 1、负责商家信息的翻译和编辑工作， 2、维护平台资料更新，协助运营媒体账号； 3、通过各种已知渠道对商家正在进行的促销活动进行搜集、整理、编辑并发布； 4、快速准确并能够灵活地处理问题，及时解决用户的需求及突发状况； 5、完成上级安排的其他工作；   【任职要求】： 1、能流畅的阅读英文订单，并能准确理解用户需求； 2、有良好的理解能力、主动学习能力和责任感； 3、有亲和力，沟通和表达能力强。 4、有餐饮经验或其他一技之长的童鞋优先，如photoshop，视频制作，有公众号运营经验等。 5、熟悉使用各种办公软件。   【薪资待遇】 100元-150元/天 注：电面通过者由外籍经理安排终面，全程英语沟通   ,ShenzhenEat,互联网 游戏 软件 ,"民营企业
",少于15人 , 办公时间灵活 社保缴纳 空间无限大 引发成长动力 ,深圳 ,https://www.shixiseng.com/intern/inn_zoddvn7jghgc?pcm=pc_SearchList
AI算法实习生, 一、岗位职责： 1. 负责计算机视觉和深度学习基本算法的开发与性能提升，涉及的问题包括但不限于：图像分类与属性预测、物体检测与跟踪、强化学习和3D视觉等； 2. 推动计算机视觉算法和深度学习在工业领域的性能优化和落地； 3. 提出和实现最前沿的算法，保持算法在工业界和学术界的领先   二、任职要求： 1. 熟练掌握机器学习（特别是深度学习）和计算机视觉（特别是图像处理）的基本方法 2. 优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情 3. 较强的算法实现能力，熟练掌握 C/C++/Python 编程，熟悉 Shell/Matlab 编程     ,江行智能,互联网 游戏 软件 ,"民营企业
",50-150人 , 学习发展空间广阔 互联网公司 满满的实习干货 你也必须帅 精英共事 零食提供 气氛轻松有趣 上级同事很好 能学到很多 福利优厚 ,深圳 ,https://www.shixiseng.com/intern/inn_ey2azfug3u0k?pcm=pc_SearchList
研发工程师JAV（春招实习）, 蚂蚁金服是一家旨在为世界带来普惠金融服务的科技企业，起步于2004年成立的支付宝。 我们是蚂蚁全球技术团队，面向全球亿万用户，我们正在进行全球化布局，帮助各国家和地区孵化属于他们本土的“支付宝”。 该岗位base地：杭州、上海、深圳、成都 或许，你来自计算机专业，机械专业；  但是，你酷爱着计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验；  或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到“accept”而兴奋的手足舞蹈；  或许，你熟悉Unix/Linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言；  或许，你熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言；  或许，你热衷于数据库技术，能够熟练编写SQL脚本，有MySql或Oracle应用开发经验；  或许，你并不熟悉Java编程语言，更精通C，C++，PHP，.NET等编程语言中的一种或几种，但你有良好和快速的学习能力；  有可能，你参加过大学生数学建模竞赛，“挑战杯”，机器人足球比赛等；  也有可能，你在学校的时候作为骨干参与学生网站的建设和开发；  同时，我们还希望你：  1. 学习能力强，对新事物保有好奇心，并能快速适应新环境  2. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标  3. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结  还在犹豫什么？期待身怀绝“技”的你加入我们，一起共创天涯！ ,蚂蚁金服,互联网 游戏 软件 ,"民营企业
",2000人以上 , 支付宝 阿里巴巴 ,杭州 ,https://www.shixiseng.com/intern/inn_4cm72yj4aqtc?pcm=pc_SearchList
搜索产品数据处理实习生, 【岗位描述】 1. 负责搜索业务相关数据走查、语料训练 2. 完成产品经理提出的其他的评估任务 3. 负责监控用户反馈数据，协助分析并解决问题 【应聘条件】 1.本科或硕士在读，不限专业，大三、大四，研二优先 2. 3个月以上实习期，一周可保证上班4天以上（实习期长的优先，全职实习优先） 3. 认真细致，语言文字理解能力强 4. 可接受基础的数据处理工作 5. 希望日后从事产品策划运营相关工作 【你将获得】 1.100-120元/天的实习津贴（本科100；研究生120） 2.腾讯实习证明1份 3.鹅厂福利（班车健身房茶水间） ,腾讯,互联网 游戏 软件 ,"民营企业
",2000人以上 , 平台好机会多 腾讯 ,深圳 ,https://www.shixiseng.com/intern/inn_mgjba10wcf3s?pcm=pc_SearchList
IT项目技术助理, 1、大专以上学历，有无经验均可，对IT行业有兴趣； 2、能吃苦耐劳，有上进心，敢于挑战自己、突破自己，有一定的抗压能力； 3、年龄在18 - 26岁，愿意从基层做起，公司提供广阔的晋升空间，只要你努力，一切皆有可能。 【福利待遇】 1、公司实行7.5小时、双休工作制； 2、提供社保、法定休假、定期团建等； 3、完善的员工内训制度，高效的工作环境和氛围； 4、提供住宿（空调、热水器、洗衣机）； 5、完善的员工内训制度，高效的工作环境和氛围，高速成长的个人发展机会； 6、积极进取的企业文化，与公司共同成长的挑战。 ,泽盛长红,互联网 游戏 软件 ,"民营企业
",150-500人 , 法定节假日 90后为主 双休  五险 氛围好环境好 晋升通道畅通 有大神 ,广东/深圳 ,https://www.shixiseng.com/intern/inn_0ti6umdg9myo?pcm=pc_SearchList
商务实习, 职责描述：  1、拓展与维护合作伙伴，挖掘用户的需求，推广公司产品；  2、独立完成商务谈判，把握整个合作的进程和结果；  3、分析产品数据，以数据为导向开发渠道、市场策划；  任职要求：  1、有一定的互联网思维； 2、有较强的逻辑能力和语言组织能力； 3、勤学努力，好学钻研； 4、强烈的事业心和成功欲，百折不饶。 如果你有创业的激情，如果你想通过自己的双手创造财富，英雄不问出处，欢迎加入我们！ ,闻希商贸,互联网 游戏 软件 ,"民营企业
",少于15人 , 实干不空谈 老板很帅 创新团队 拿现金抵梦想 扁平管理 大学生团队 ,上海市/上海 ,https://www.shixiseng.com/intern/inn_9un88olgedo5?pcm=pc_SearchList
